entry_time,exit_time,direction,entry_price,exit_price,exit_reason,base_score,strat_bonus,total_score,position_size,return_pct,mae,mfe,conditions
2024-01-30 09:31:00,2024-01-30 09:49:00,CALL,194.1808,194.9751,target,4,0,4,0.25,0.004090517703089042,-0.0007575414253108169,0.0025502006377560644,"consecutive_down, below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-30 09:50:00,2024-01-30 10:05:00,PUT,194.8427,193.9013,target,3,0,3,0.25,0.0048315897901230875,-0.0006543740155520208,0.003547990250597084,"above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-30 10:31:00,2024-01-30 11:06:00,PUT,193.6513,193.6856,time_stop,3,0,3,0.25,-0.0001771224876879307,-0.0012150705933809645,0.0005065806426292418,"rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-30 11:32:00,2024-01-30 12:07:00,PUT,194.0975,194.0533,time_stop,4,0,4,0.25,0.00022772060433539514,-0.0016419582941563228,0.00035394582619563295,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-30 12:22:00,2024-01-30 12:43:00,PUT,194.1122,193.3669,target,5,0,5,0.5,0.0038395319820187217,0.0,0.0036169802825376327,"consecutive_up, rsi_overbought_zone, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-31 09:31:00,2024-01-31 09:42:00,CALL,192.5677,193.2492,target,4,0,4,0.25,0.00353901511001066,-0.00063665921128001,0.002189879195732135,"consecutive_down, below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-31 09:43:00,2024-01-31 10:05:00,CALL,193.1904,192.886,stop_loss,3,0,3,0.25,-0.0015756476512291259,-0.001167242264626042,0.0013706685218312074,"rsi_oversold_zone, below_vwap, near_below_emas"
2024-01-31 10:27:00,2024-01-31 10:37:00,PUT,193.2296,192.4157,target,4,0,4,0.25,0.004212087589065123,-0.00025358433697532156,0.0031972327221089147,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-31 10:48:00,2024-01-31 11:16:00,PUT,192.9354,193.362,stop_loss,4,0,4,0.25,-0.0022111027836260616,-0.0019825288671753427,0.0010671965849708533,"consecutive_up, rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-31 11:17:00,2024-01-31 11:32:00,PUT,193.3571,192.6167,target,3,0,3,0.25,0.00382918444680849,0.0,0.003347174735243743,"above_vwap, near_above_emas, stoch_rsi_overbought"
2024-02-01 09:30:00,2024-02-01 09:34:00,PUT,190.7683,191.4302,stop_loss,3,0,3,0.25,-0.003469654025328122,-0.0017990410356437414,0.0,"consecutive_up, near_above_emas, stoch_rsi_overbought"
2024-02-01 09:35:00,2024-02-01 09:48:00,PUT,191.1312,190.1211,target,3,0,3,0.25,0.005284851452823998,-0.00036885657600633153,0.0033866788886377595,"above_vwap, near_above_emas, stoch_rsi_overbought"
2024-02-01 09:49:00,2024-02-01 09:55:00,CALL,190.2584,189.7975,stop_loss,3,0,3,0.25,-0.0024224948806464315,-0.0013917913742573687,0.0015457924590978084,"below_vwap, near_below_emas, stoch_rsi_oversold"
2024-02-01 09:56:00,2024-02-01 10:08:00,CALL,189.5719,190.2481,target,4,0,4,0.25,0.003566984347363688,-0.0014479994134151163,0.0028970538355105016,"consecutive_down, below_vwap, near_below_emas, stoch_rsi_oversold"
2024-02-01 10:09:00,2024-02-01 10:21:00,PUT,190.3466,189.3121,target,3,0,3,0.25,0.005434822581543397,-0.00030943552445903517,0.003709023434093327,"consecutive_up, near_above_emas, stoch_rsi_overbought"
2024-02-02 09:31:00,2024-02-02 09:33:00,CALL,189.3562,189.0375,stop_loss,3,0,3,0.25,-0.0016830713755346107,-0.0011391229862027133,0.0,"rsi_oversold_zone, below_vwap, near_below_emas"
2024-02-02 09:34:00,2024-02-02 09:45:00,CALL,188.7776,189.5719,target,3,0,3,0.25,0.004207596664010945,-0.00010382587764648429,0.002233845540996321,"consecutive_down, below_vwap, near_below_emas"
2024-02-02 09:46:00,2024-02-02 10:01:00,PUT,189.8269,188.9149,target,4,0,4,0.25,0.004804377040345737,0.0,0.0037191778404429975,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-02-02 10:21:00,2024-02-02 10:40:00,PUT,189.4445,189.8759,stop_loss,3,0,3,0.25,-0.0022771840829372003,-0.0014933133450693143,0.0018121402310439167,"above_vwap, near_above_emas, stoch_rsi_overbought"
2024-02-02 10:41:00,2024-02-02 10:45:00,PUT,189.9348,190.3221,stop_loss,4,0,4,0.25,-0.002039120793030084,-0.0017553392006099552,0.0,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-02-05 09:36:00,2024-02-05 09:44:00,CALL,187.6352,188.2089,target,3,0,3,0.25,0.0030575286513404858,-2.6114503035635815e-05,0.002404133126406968,"below_vwap, near_below_emas, stoch_rsi_oversold"
2024-02-05 09:45:00,2024-02-05 10:00:00,PUT,188.2971,187.4146,target,5,0,5,0.5,0.004686742387429191,0.0,0.0023951510671167712,"consecutive_up, rsi_overbought_zone, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-02-05 10:20:00,2024-02-05 10:32:00,PUT,186.5222,186.9733,stop_loss,3,0,3,0.25,-0.0024184788727561477,-0.0016035624713841565,0.0006304879526405444,"rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-02-05 10:50:00,2024-02-05 11:07:00,PUT,186.8164,187.2087,stop_loss,4,0,4,0.25,-0.0020999227048589197,-0.0017846398924292071,0.0007087172218284362,"consecutive_up, rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-02-05 11:13:00,2024-02-05 11:48:00,PUT,187.3558,187.3656,time_stop,3,0,3,0.25,-5.2306894155466164e-05,-0.000575375835709521,0.0011518191590545986,"consecutive_up, near_above_emas, stoch_rsi_overbought"
2024-02-06 09:30:00,2024-02-06 09:34:00,CALL,187.6107,188.3266,target,3,0,3,0.25,0.0038158804375230454,0.0,0.0025089187343791887,"consecutive_down, below_vwap, near_below_emas"
2024-02-06 09:35:00,2024-02-06 09:39:00,PUT,188.3364,188.7973,stop_loss,4,0,4,0.25,-0.002447216788682429,-0.0019783748654004516,0.0006769801270492467,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
