ticker,strat_combo,dealer_regime,n,hit_pct,hit_ci_lo,hit_ci_hi,mean_bps,std_bps
SPY,22_bull_continuation,GEX_LOW_VEX_MID,19339,49.43,48.75,50.19,-0.22,18.49
SPY,22_bull_continuation,GEX_MID_VEX_HIGH,14171,49.55,48.81,50.4,0.04,14.61
SPY,22_bull_continuation,GEX_MID_VEX_LOW,14344,49.92,49.11,50.73,-0.2,9.42
SPY,22_bull_continuation,GEX_MID_VEX_MID,22942,49.48,48.85,50.09,-0.21,13.25
SPY,22_bull_continuation,GEX_nan_VEX_nan,368,47.28,42.66,52.72,0.04,10.69
SPY,22_bull_reversal,GEX_HIGH_VEX_HIGH,10853,49.99,49.11,50.84,-0.02,5.64
SPY,22_bull_reversal,GEX_HIGH_VEX_LOW,13969,51.01,50.25,51.89,0.01,7.05
SPY,22_bull_reversal,GEX_HIGH_VEX_MID,12682,50.52,49.51,51.34,0.04,7.74
SPY,22_bull_reversal,GEX_LOW_VEX_HIGH,7220,49.96,48.77,51.08,-0.03,18.68
SPY,22_bull_reversal,GEX_LOW_VEX_LOW,15544,50.88,50.11,51.68,0.26,13.3
SPY,22_bull_reversal,GEX_LOW_VEX_MID,12937,50.88,50.0,51.75,0.01,18.38
SPY,22_bull_reversal,GEX_MID_VEX_HIGH,9535,50.39,49.37,51.45,0.0,12.2
SPY,22_bull_reversal,GEX_MID_VEX_LOW,9419,50.56,49.57,51.56,0.04,9.97
SPY,22_bull_reversal,GEX_MID_VEX_MID,15723,50.65,49.87,51.35,0.1,14.55
SPY,22_bull_reversal,GEX_nan_VEX_nan,249,51.81,45.38,58.44,0.49,12.12
SPY,312_bear_reversal,GEX_HIGH_VEX_HIGH,764,49.35,45.81,53.27,0.05,5.57
SPY,312_bear_reversal,GEX_HIGH_VEX_LOW,913,53.89,50.87,57.06,0.18,7.09
SPY,312_bear_reversal,GEX_HIGH_VEX_MID,786,50.13,47.01,53.88,0.08,15.59
SPY,312_bear_reversal,GEX_LOW_VEX_HIGH,472,50.64,46.19,55.08,0.27,12.77
SPY,312_bear_reversal,GEX_LOW_VEX_LOW,948,49.68,46.52,52.32,-0.03,12.87
SPY,312_bear_reversal,GEX_LOW_VEX_MID,783,51.85,48.53,55.11,0.52,20.01
SPY,312_bear_reversal,GEX_MID_VEX_HIGH,643,52.1,48.6,55.76,0.23,8.77
SPY,312_bear_reversal,GEX_MID_VEX_LOW,575,51.83,47.65,55.83,0.17,7.42
SPY,312_bear_reversal,GEX_MID_VEX_MID,953,51.31,48.42,54.09,-0.22,13.02
SPY,312_bull_reversal,GEX_HIGH_VEX_HIGH,1029,49.76,46.65,52.63,0.11,5.24
SPY,312_bull_reversal,GEX_HIGH_VEX_LOW,1288,51.71,48.99,54.81,0.02,6.94
SPY,312_bull_reversal,GEX_HIGH_VEX_MID,1032,50.29,47.38,53.54,-0.07,8.09
SPY,312_bull_reversal,GEX_LOW_VEX_HIGH,603,49.59,45.77,53.23,0.17,10.5
SPY,312_bull_reversal,GEX_LOW_VEX_LOW,1394,50.72,47.81,53.44,0.34,11.73
SPY,312_bull_reversal,GEX_LOW_VEX_MID,1110,49.64,46.44,52.57,-0.19,15.9
SPY,312_bull_reversal,GEX_MID_VEX_HIGH,809,53.4,49.63,56.74,0.84,11.59
SPY,312_bull_reversal,GEX_MID_VEX_LOW,835,46.59,43.29,49.82,-0.46,8.11
SPY,312_bull_reversal,GEX_MID_VEX_MID,1382,50.72,47.97,52.97,-0.22,16.3
SPY,322_bear_continuation,GEX_HIGH_VEX_HIGH,888,50.45,47.41,54.05,0.04,5.54
SPY,322_bear_continuation,GEX_HIGH_VEX_LOW,1688,54.44,52.16,56.87,0.4,7.68
SPY,322_bear_continuation,GEX_HIGH_VEX_MID,1335,54.16,51.31,57.19,-0.02,11.81
SPY,322_bear_continuation,GEX_LOW_VEX_HIGH,755,54.57,51.06,58.01,0.61,13.61
SPY,322_bear_continuation,GEX_LOW_VEX_LOW,2100,48.24,46.12,50.33,-0.08,11.79
SPY,322_bear_continuation,GEX_LOW_VEX_MID,1682,50.36,47.94,52.68,0.79,23.04
SPY,322_bear_continuation,GEX_MID_VEX_HIGH,865,48.79,45.55,52.2,0.35,10.57
SPY,322_bear_continuation,GEX_MID_VEX_LOW,1219,52.5,49.59,55.25,0.25,11.22
SPY,322_bear_continuation,GEX_MID_VEX_MID,1851,51.38,49.13,53.54,0.12,16.2
SPY,322_bull_continuation,GEX_HIGH_VEX_HIGH,931,45.97,42.91,49.41,-0.29,4.63
SPY,322_bull_continuation,GEX_HIGH_VEX_LOW,1800,50.33,48.03,52.56,-0.27,6.99
SPY,322_bull_continuation,GEX_HIGH_VEX_MID,1443,48.16,45.46,50.73,-0.15,7.81
SPY,322_bull_continuation,GEX_LOW_VEX_HIGH,725,49.79,46.34,53.24,0.56,15.24
SPY,322_bull_continuation,GEX_LOW_VEX_LOW,2079,50.94,48.87,52.77,-0.01,20.65
SPY,322_bull_continuation,GEX_LOW_VEX_MID,1672,49.88,47.43,52.49,-0.36,18.74
SPY,322_bull_continuation,GEX_MID_VEX_HIGH,880,47.39,44.26,50.63,-0.2,10.71
SPY,322_bull_continuation,GEX_MID_VEX_LOW,1229,49.47,47.07,52.44,0.07,8.72
SPY,322_bull_continuation,GEX_MID_VEX_MID,1933,50.34,48.01,52.3,-0.41,15.37
SPY,32_bear_reversal,GEX_HIGH_VEX_HIGH,194,48.97,41.75,56.19,-0.31,7.36
SPY,32_bear_reversal,GEX_HIGH_VEX_LOW,409,52.81,48.28,57.83,-0.01,8.93
SPY,32_bear_reversal,GEX_HIGH_VEX_MID,353,49.29,43.91,54.26,-0.4,9.04
SPY,32_bear_reversal,GEX_LOW_VEX_HIGH,185,60.54,53.51,67.57,1.63,12.97
SPY,32_bear_reversal,GEX_LOW_VEX_LOW,491,52.34,47.96,56.93,0.97,13.15
SPY,32_bear_reversal,GEX_LOW_VEX_MID,452,52.65,47.79,56.86,1.01,20.09
SPY,32_bear_reversal,GEX_MID_VEX_HIGH,215,44.19,36.97,51.16,0.19,11.85
SPY,32_bear_reversal,GEX_MID_VEX_LOW,299,53.85,47.49,59.2,-0.19,10.12
SPY,32_bear_reversal,GEX_MID_VEX_MID,458,56.11,51.31,61.03,2.76,21.88
SPY,32_bull_reversal,GEX_HIGH_VEX_HIGH,233,53.65,47.21,60.09,0.34,5.25
SPY,32_bull_reversal,GEX_HIGH_VEX_LOW,442,51.13,46.83,55.88,0.14,6.43
SPY,32_bull_reversal,GEX_HIGH_VEX_MID,379,51.45,46.7,55.94,0.19,9.49
SPY,32_bull_reversal,GEX_LOW_VEX_HIGH,211,44.55,37.44,51.18,-1.17,14.56
SPY,32_bull_reversal,GEX_LOW_VEX_LOW,583,51.97,48.03,56.09,0.08,19.26
SPY,32_bull_reversal,GEX_LOW_VEX_MID,403,46.4,41.44,50.5,0.34,15.07
SPY,32_bull_reversal,GEX_MID_VEX_HIGH,258,53.1,47.08,58.91,-0.59,16.33
SPY,32_bull_reversal,GEX_MID_VEX_LOW,361,49.31,44.32,54.57,-0.28,13.03
SPY,32_bull_reversal,GEX_MID_VEX_MID,547,49.36,44.97,53.02,0.26,16.04
SPY,clean_2d_bear,GEX_HIGH_VEX_HIGH,2229,51.46,49.44,53.75,0.13,5.25
SPY,clean_2d_bear,GEX_HIGH_VEX_LOW,2151,53.32,51.25,55.35,0.27,6.93
SPY,clean_2d_bear,GEX_HIGH_VEX_MID,2051,50.8,48.83,52.9,-0.28,10.2
SPY,clean_2d_bear,GEX_LOW_VEX_HIGH,1261,54.4,51.58,56.98,-0.48,30.25
SPY,clean_2d_bear,GEX_LOW_VEX_LOW,2538,50.75,48.64,52.6,0.15,13.83
SPY,clean_2d_bear,GEX_LOW_VEX_MID,2023,52.64,50.3,54.94,0.89,21.55
SPY,clean_2d_bear,GEX_MID_VEX_HIGH,1650,50.61,48.24,52.91,0.32,9.98
SPY,clean_2d_bear,GEX_MID_VEX_LOW,1513,52.81,50.59,55.42,0.02,10.6
SPY,clean_2d_bear,GEX_MID_VEX_MID,2501,52.54,50.52,54.16,0.32,16.47
SPY,clean_2d_bear,GEX_nan_VEX_nan,56,55.36,42.86,69.64,-0.03,12.72
SPY,clean_2u_bull,GEX_HIGH_VEX_HIGH,2295,47.49,45.55,49.61,-0.17,4.65
SPY,clean_2u_bull,GEX_HIGH_VEX_LOW,2232,52.2,50.18,54.17,-0.0,8.37
SPY,clean_2u_bull,GEX_HIGH_VEX_MID,2119,49.93,47.81,52.1,-0.0,8.15
SPY,clean_2u_bull,GEX_LOW_VEX_HIGH,1196,47.58,44.6,50.59,0.6,13.12
SPY,clean_2u_bull,GEX_LOW_VEX_LOW,2354,50.51,48.51,52.34,0.29,18.15
SPY,clean_2u_bull,GEX_LOW_VEX_MID,2146,50.19,48.02,52.24,0.06,18.48
SPY,clean_2u_bull,GEX_MID_VEX_HIGH,1696,48.29,45.72,50.47,0.01,9.01
SPY,clean_2u_bull,GEX_MID_VEX_LOW,1465,52.01,49.42,54.54,0.27,7.72
SPY,clean_2u_bull,GEX_MID_VEX_MID,2563,50.33,48.28,52.17,-0.39,14.43
SPY,clean_2u_bull,GEX_nan_VEX_nan,41,51.22,36.59,65.85,0.43,18.46
SPY,f2d_bull_reversal,GEX_HIGH_VEX_HIGH,505,48.12,43.76,52.08,-0.05,5.68
SPY,f2d_bull_reversal,GEX_HIGH_VEX_LOW,888,50.9,47.64,54.17,-0.36,8.54
SPY,f2d_bull_reversal,GEX_HIGH_VEX_MID,668,51.2,47.23,55.54,-0.71,14.95
SPY,f2d_bull_reversal,GEX_LOW_VEX_HIGH,332,46.69,41.87,52.11,-1.28,16.3
SPY,f2d_bull_reversal,GEX_LOW_VEX_LOW,1017,53.79,50.93,56.64,0.23,12.5
SPY,f2d_bull_reversal,GEX_LOW_VEX_MID,803,48.19,44.7,51.62,-0.87,30.23
SPY,f2d_bull_reversal,GEX_MID_VEX_HIGH,410,49.76,45.61,54.76,-0.44,10.69
SPY,f2d_bull_reversal,GEX_MID_VEX_LOW,585,56.75,52.65,60.34,0.6,6.93
SPY,f2d_bull_reversal,GEX_MID_VEX_MID,882,48.87,45.35,51.93,-0.4,13.67
SPY,f2u_bear_reversal,GEX_HIGH_VEX_HIGH,518,52.7,48.46,57.14,0.19,5.13
SPY,f2u_bear_reversal,GEX_HIGH_VEX_LOW,779,51.73,48.27,55.27,0.12,6.74
SPY,f2u_bear_reversal,GEX_HIGH_VEX_MID,630,51.43,47.14,55.32,0.02,7.28
SPY,f2u_bear_reversal,GEX_LOW_VEX_HIGH,353,51.27,45.89,56.37,1.18,17.6
SPY,f2u_bear_reversal,GEX_LOW_VEX_LOW,1025,50.24,47.41,53.37,0.27,16.8
SPY,f2u_bear_reversal,GEX_LOW_VEX_MID,772,46.63,43.07,50.13,-1.36,19.11
SPY,f2u_bear_reversal,GEX_MID_VEX_HIGH,454,49.78,45.37,54.41,-0.01,8.91
SPY,f2u_bear_reversal,GEX_MID_VEX_LOW,582,53.26,49.14,57.39,-0.02,9.69
SPY,f2u_bear_reversal,GEX_MID_VEX_MID,796,48.99,45.78,52.14,-1.23,17.36
SPY,none,GEX_HIGH_VEX_HIGH,26734,50.08,49.5,50.71,0.05,5.03
SPY,none,GEX_HIGH_VEX_LOW,26416,51.09,50.45,51.7,0.05,7.77
SPY,none,GEX_HIGH_VEX_MID,24480,51.01,50.41,51.65,0.01,8.2
SPY,none,GEX_LOW_VEX_HIGH,15058,49.74,49.01,50.51,0.07,15.27
SPY,none,GEX_LOW_VEX_LOW,28047,50.81,50.17,51.4,0.16,13.95
SPY,none,GEX_LOW_VEX_MID,23493,50.35,49.73,50.97,0.09,19.09
SPY,none,GEX_MID_VEX_HIGH,21093,49.95,49.3,50.62,0.12,9.89
SPY,none,GEX_MID_VEX_LOW,17454,51.44,50.7,52.17,0.06,9.22
SPY,none,GEX_MID_VEX_MID,29392,50.89,50.35,51.38,0.13,15.18
SPY,none,GEX_nan_VEX_nan,515,48.74,44.85,53.01,0.03,11.01
