trade_type,duration_minutes,price_change,return_pct,entry_timestamp,entry_price,entry_open,entry_high,entry_low,entry_close,entry_volume,entry_EMA9,entry_EMA20,entry_EMA50,entry_VWAP,entry_RVOL20,entry_RVOL_MOD,entry_RVOL_MOD_EXCL,entry_ATR14_W,entry_RSI14_W,entry_StochRSI_K,entry_StochRSI_D,entry_OBV,exit_timestamp,exit_price,exit_open,exit_high,exit_low,exit_close,exit_volume,exit_EMA9,exit_EMA20,exit_EMA50,exit_VWAP,exit_RVOL20,exit_RVOL_MOD,exit_RVOL_MOD_EXCL,exit_ATR14_W,exit_RSI14_W,exit_StochRSI_K,exit_StochRSI_D,exit_OBV
put,3,-0.12999999999999545,0.05916621154196043,2025-07-31 16:01:00,219.72,220.25,220.26,219.62,219.72,67921.0,219.45435459349937,219.44510581130913,219.5895229712707,220.27046867348335,0.2361363215217079,1.7084245377384426,1.7377353559830628,0.24393197723899349,60.44006030057007,84.63625354257904,65.59141663641812,1398949.0,2025-07-31 16:04:00,219.59,219.68,219.68,219.59,219.59,53701.0,219.5442135518717,219.4964238159777,219.59581584946235,220.26849057274345,0.19073584483128805,2.1381799359524933,2.1992316766569346,0.22646448760716908,53.79687309331458,84.69365530431664,80.4159185129181,1290399.0
call,2,0.04999999999998295,0.022769707181557877,2025-07-31 16:04:00,219.59,219.68,219.68,219.59,219.59,53701.0,219.5442135518717,219.4964238159777,219.59581584946235,220.26849057274345,0.19073584483128805,2.1381799359524933,2.1992316766569346,0.22646448760716908,53.79687309331458,84.69365530431664,80.4159185129181,1290399.0,2025-07-31 16:06:00,219.64,219.6,219.64,219.6,219.64,2640.0,219.5770966731979,219.52160770423572,219.59883654538993,220.26835290647983,0.00979359624934941,0.02273094417880364,0.02220174709535347,0.21404335921230397,55.93803387782926,84.12803552948924,82.4964398811258,1297057.0
put,1,-0.08999999999997499,0.04097614277908168,2025-07-31 16:06:00,219.64,219.6,219.64,219.6,219.64,2640.0,219.5770966731979,219.52160770423572,219.59883654538993,220.26835290647983,0.00979359624934941,0.02273094417880364,0.02220174709535347,0.21404335921230397,55.93803387782926,84.12803552948924,82.4964398811258,1297057.0,2025-07-31 16:07:00,219.55,219.61,219.63,219.39,219.55,150842.0,219.57167733855832,219.52431173240376,219.59692138674717,220.26499116977973,0.5527559008951566,0.7081396959187006,0.703134402733534,0.2166116906971394,51.072031279885685,78.295818785734,81.09623284932853,1146215.0
call,1,0.06999999999999318,0.03188339785925447,2025-07-31 16:07:00,219.55,219.61,219.63,219.39,219.55,150842.0,219.57167733855832,219.52431173240376,219.59692138674717,220.26499116977973,0.5527559008951566,0.7081396959187006,0.703134402733534,0.2166116906971394,51.072031279885685,78.295818785734,81.09623284932853,1146215.0,2025-07-31 16:08:00,219.62,219.54,219.62,219.5,219.62,4484.0,219.58134187084667,219.53342490074627,219.59782643040415,220.26489930139982,0.0166484983678234,0.24768908044196125,0.24311659864480387,0.20971085564734407,54.3949398059843,78.35303832366957,80.18183467410887,1150699.0
put,1,-0.09000000000000341,0.04097987432838695,2025-07-31 16:08:00,219.62,219.54,219.62,219.5,219.62,4484.0,219.58134187084667,219.53342490074627,219.59782643040415,220.26489930139982,0.0166484983678234,0.24768908044196125,0.24311659864480387,0.20971085564734407,54.3949398059843,78.35303832366957,80.18183467410887,1150699.0,2025-07-31 16:09:00,219.53,219.58,219.58,219.4,219.53,61815.0,219.57107349667734,219.53309871972283,219.5951665703883,220.26349385377844,0.23144954285766703,1.7781690864335524,1.8125712054342484,0.21044579452967654,49.719552789867194,72.64514751443402,77.66960562088393,1088884.0
call,2,0.24080000000000723,0.1096888807907836,2025-07-31 16:09:00,219.53,219.58,219.58,219.4,219.53,61815.0,219.57107349667734,219.53309871972283,219.5951665703883,220.26349385377844,0.23144954285766703,1.7781690864335524,1.8125712054342484,0.21044579452967654,49.719552789867194,72.64514751443402,77.66960562088393,1088884.0,2025-07-31 16:11:00,219.7708,219.74,219.7708,219.74,219.7708,582.0,219.62526303787354,219.56668035786834,219.604500705691,220.26340410580187,0.0024549985478810135,0.019037291994278997,0.018570197851394236,0.19799203711997673,59.98114923170533,81.97487976761586,78.30453483355024,1093796.0
put,3,-0.2807999999999993,0.1277694761997496,2025-07-31 16:11:00,219.7708,219.74,219.7708,219.74,219.7708,582.0,219.62526303787354,219.56668035786834,219.604500705691,220.26340410580187,0.0024549985478810135,0.019037291994278997,0.018570197851394236,0.19799203711997673,59.98114923170533,81.97487976761586,78.30453483355024,1093796.0,2025-07-31 16:14:00,219.49,219.53,219.53,219.49,219.49,5165.0,219.6072546753913,219.57444774588262,219.60406633590281,220.2632029517929,0.0245113683631555,0.2963182183266308,0.2911954942218978,0.18340149619263263,46.41786611526053,39.24758954678355,60.386084258415146,1084130.0
call,7,0.2699999999999818,0.1230124379242707,2025-07-31 16:14:00,219.49,219.53,219.53,219.49,219.49,5165.0,219.6072546753913,219.57444774588262,219.60406633590281,220.2632029517929,0.0245113683631555,0.2963182183266308,0.2911954942218978,0.18340149619263263,46.41786611526053,39.24758954678355,60.386084258415146,1084130.0,2025-07-31 16:23:00,219.76,219.72,219.76,219.72,219.76,1500.0,219.63676288770066,219.60007541343674,219.6069882201273,220.26184354829738,0.07311847874567687,0.2127504609593321,0.20819758722129475,0.13617048578964525,59.842706350864425,65.13886164083897,46.84670917236584,1125643.0
put,1,-0.04999999999998295,0.022752093192565957,2025-07-31 16:23:00,219.76,219.72,219.76,219.72,219.76,1500.0,219.63676288770066,219.60007541343674,219.6069882201273,220.26184354829738,0.07311847874567687,0.2127504609593321,0.20819758722129475,0.13617048578964525,59.842706350864425,65.13886164083897,46.84670917236584,1125643.0,2025-07-31 16:24:00,219.71,219.74,219.74,219.7,219.71,1751.0,219.65141031016054,219.61054442168086,219.6110278977694,220.26181511647076,0.09000326396759678,0.30260349609864423,0.2972874139664877,0.13072973680467076,56.574649393586476,68.3873746638328,54.02693100285483,1123892.0
call,1,0.15000000000000568,0.0682718128442063,2025-07-31 16:24:00,219.71,219.74,219.74,219.7,219.71,1751.0,219.65141031016054,219.61054442168086,219.6110278977694,220.26181511647076,0.09000326396759678,0.30260349609864423,0.2972874139664877,0.13072973680467076,56.574649393586476,68.3873746638328,54.02693100285483,1123892.0,2025-07-31 16:25:00,219.86,219.72,219.86,219.72,219.86,1436.0,219.69312824812846,219.63430209580648,219.62079150962157,220.26179593588537,0.08008231301811612,0.21120036203190407,0.20690544260504903,0.1321061841757661,63.087330115923834,78.9249164425552,62.32625948275495,1125328.0
put,3,-0.0800000000000125,0.03638679159465683,2025-07-31 16:25:00,219.86,219.72,219.86,219.72,219.86,1436.0,219.69312824812846,219.63430209580648,219.62079150962157,220.26179593588537,0.08008231301811612,0.21120036203190407,0.20690544260504903,0.1321061841757661,63.087330115923834,78.9249164425552,62.32625948275495,1125328.0,2025-07-31 16:28:00,219.78,222.06,224.56,219.75,219.78,3557.0,219.7409616630418,219.67529187724182,219.64025978179941,220.26173209956212,0.22559919832053227,0.43951563079204253,0.43295709872786425,0.4582497400270267,57.90400881882427,74.51136887162289,72.26369032185104,1108262.0
call,1,2.280000000000001,1.0374010374010378,2025-07-31 16:28:00,219.78,222.06,224.56,219.75,219.78,3557.0,219.7409616630418,219.67529187724182,219.64025978179941,220.26173209956212,0.22559919832053227,0.43951563079204253,0.43295709872786425,0.4582497400270267,57.90400881882427,74.51136887162289,72.26369032185104,1108262.0,2025-07-31 16:29:00,222.06,219.76,222.06,219.66,222.06,30810.0,220.20476933043344,219.9024069365521,219.7351515550622,220.26264680783737,3.155049000030721,6.628489711205042,7.991526889157877,0.5969461871679538,88.96354294136398,83.0075792477486,75.84498663048356,1139072.0
put,1,-2.4499999999999886,1.1033054129514495,2025-07-31 16:29:00,222.06,219.76,222.06,219.66,222.06,30810.0,220.20476933043344,219.9024069365521,219.7351515550622,220.26264680783737,3.155049000030721,6.628489711205042,7.991526889157877,0.5969461871679538,88.96354294136398,83.0075792477486,75.84498663048356,1139072.0,2025-07-31 16:30:00,219.61,219.78,219.99,219.54,219.61,7824.0,220.08581546434675,219.87455865688048,219.73024365094213,220.26251901931326,0.7877329520856197,0.20994123577372897,0.20517361194131153,0.7343071737988149,47.98911702766522,55.33838616516573,69.00945314204428,1131248.0
call,1,0.11999999999997613,0.05464232047719872,2025-07-31 16:30:00,219.61,219.78,219.99,219.54,219.61,7824.0,220.08581546434675,219.87455865688048,219.73024365094213,220.26251901931326,0.7877329520856197,0.20994123577372897,0.20517361194131153,0.7343071737988149,47.98911702766522,55.33838616516573,69.00945314204428,1131248.0,2025-07-31 16:31:00,219.73,219.73,219.73,219.72,219.73,2400.0,220.0146523714774,219.86079116574902,219.73023409600324,220.26248078369179,0.3447508098052876,0.867272194550249,0.8640864086408641,0.6904280899560408,49.22270524263587,37.89580065970011,58.638235647929555,1133648.0
put,1,-0.1699999999999875,0.07736767851453488,2025-07-31 16:31:00,219.73,219.73,219.73,219.72,219.73,2400.0,220.0146523714774,219.86079116574902,219.73023409600324,220.26248078369179,0.3447508098052876,0.867272194550249,0.8640864086408641,0.6904280899560408,49.22270524263587,37.89580065970011,58.638235647929555,1133648.0,2025-07-31 16:32:00,219.56,219.72,219.72,219.56,219.56,22070.0,219.92372189718193,219.83214438805862,219.7235582491012,220.26205511414312,2.8119843792802492,8.603543119504483,10.991348643956858,0.6532546549591798,47.50378182070402,25.263867106466737,47.51344613410862,1111578.0
call,2,0.09000000000000341,0.040991073055202866,2025-07-31 16:33:00,219.56,219.59,219.59,219.55,219.56,6102.0,219.85097751774558,219.80622587491018,219.71714420011682,220.26192906269537,0.7510569816174434,1.491587109741027,1.5128354064545377,0.6094507510335235,47.50378182070402,16.842578070977826,37.28982344639835,1111578.0,2025-07-31 16:36:00,219.65,219.65,219.65,219.65,219.65,100.0,219.7658256113572,219.7709921561056,219.7089670220994,220.26135883213124,0.010889094571786356,0.022081650148726407,0.02144611825259628,0.5424855965544159,48.67940949719308,8.4976614443064,21.9232972509628,1137258.0
put,1,-0.05000000000001137,0.022763487366269687,2025-07-31 16:37:00,219.65,219.65,219.65,219.65,219.65,370.0,219.74266048908578,219.75946909361937,219.70665458986022,220.2613521176861,0.04136967155835081,0.126274938081401,0.12311125029358803,0.5037366253719576,48.67940949719308,6.610303360459798,16.818965954128466,1137258.0,2025-07-31 16:38:00,219.6,219.6,219.6,219.6,219.6,130.0,219.71412839126862,219.7442815608937,219.70247205692453,220.26134956565102,0.014924430719070554,0.03518544387790738,0.03408912119993707,0.4713268664168186,47.98154135610345,4.790983948068113,12.809638618775013,1137128.0
call,1,0.060000000000002274,0.027322404371585736,2025-07-31 16:38:00,219.6,219.6,219.6,219.6,219.6,130.0,219.71412839126862,219.7442815608937,219.70247205692453,220.26134956565102,0.014924430719070554,0.03518544387790738,0.03408912119993707,0.4713268664168186,47.98154135610345,4.790983948068113,12.809638618775013,1137128.0,2025-07-31 16:39:00,219.66,219.66,219.66,219.66,219.66,283.0,219.70330271301492,219.73625474557048,219.70080648606478,220.26134451415135,0.040402598329645226,0.05897484321782791,0.057237365763273616,0.4419463759584746,48.92773305972706,4.338835289566458,9.986037509038828,1137411.0
put,2,-0.13989999999998304,0.06368933806791544,2025-07-31 16:39:00,219.66,219.66,219.66,219.66,219.66,283.0,219.70330271301492,219.73625474557048,219.70080648606478,220.26134451415135,0.040402598329645226,0.05897484321782791,0.057237365763273616,0.4419463759584746,48.92773305972706,4.338835289566458,9.986037509038828,1137411.0,2025-07-31 16:41:00,219.5201,219.6,219.6,219.5201,219.5201,1610.0,219.65493373632955,219.70651284161212,219.69105212343007,220.26130661722223,0.2682282772580739,0.059942961107815426,0.05806087376081258,0.39090580376011214,46.66742448407663,2.437235827165685,6.063062777683268,1135601.0
call,1,0.03989999999998872,0.01817601212826922,2025-07-31 16:41:00,219.5201,219.6,219.6,219.5201,219.5201,1610.0,219.65493373632955,219.70651284161212,219.69105212343007,220.26130661722223,0.2682282772580739,0.059942961107815426,0.05806087376081258,0.39090580376011214,46.66742448407663,2.437235827165685,6.063062777683268,1135601.0,2025-07-31 16:42:00,219.56,219.52,219.56,219.52,219.56,1003.0,219.63594698906365,219.69255923764905,219.68591282447204,220.2612853427471,0.16640398175031107,0.4162797333402506,0.40858618378690914,0.36584110349153215,47.42501623641159,2.2218776885834193,4.782667747983319,1136604.0
put,3,-0.1599999999999966,0.07287301876480078,2025-07-31 16:42:00,219.56,219.52,219.56,219.52,219.56,1003.0,219.63594698906365,219.69255923764905,219.68591282447204,220.2612853427471,0.16640398175031107,0.4162797333402506,0.40858618378690914,0.36584110349153215,47.42501623641159,2.2218776885834193,4.782667747983319,1136604.0,2025-07-31 16:45:00,219.4,219.42,219.42,219.4,219.4,770.0,219.5348848584006,219.62480334856227,219.6572569968286,220.26070412505234,0.10896097923373545,0.24803311012631044,0.2423384082772729,0.30325543162204643,44.556289554326945,0.6583341299506428,2.0754208700938483,1112253.0
call,1,0.07999999999998408,0.036463081130348254,2025-07-31 16:45:00,219.4,219.42,219.42,219.4,219.4,770.0,219.5348848584006,219.62480334856227,219.6572569968286,220.26070412505234,0.10896097923373545,0.24803311012631044,0.2423384082772729,0.30325543162204643,44.556289554326945,0.6583341299506428,2.0754208700938483,1112253.0,2025-07-31 16:46:00,219.48,219.41,219.48,219.41,219.48,1470.0,219.5239078867205,219.61101255346108,219.65030574205102,220.26066907154006,0.20796638584130892,0.4564014752370917,0.4487778816615467,0.28730861507761346,46.482466261326195,15.126461192081672,6.425767644089789,1113723.0
put,3,-0.13999999999998636,0.06378713322397775,2025-07-31 16:46:00,219.48,219.41,219.48,219.41,219.48,1470.0,219.5239078867205,219.61101255346108,219.65030574205102,220.26066907154006,0.20796638584130892,0.4564014752370917,0.4487778816615467,0.28730861507761346,46.482466261326195,15.126461192081672,6.425767644089789,1113723.0,2025-07-31 16:51:00,219.34,219.34,219.34,219.34,219.34,243.0,219.44376083800094,219.5463421989191,219.61777566883447,220.26055622919012,0.03776840043829996,0.05647504108633941,0.054568137397596375,0.23899673007489589,43.52098444122735,4.647100217959978,6.551031371764361,1109347.0
call,1,0.060000000000002274,0.027354791647671323,2025-07-31 16:51:00,219.34,219.34,219.34,219.34,219.34,243.0,219.44376083800094,219.5463421989191,219.61777566883447,220.26055622919012,0.03776840043829996,0.05647504108633941,0.054568137397596375,0.23899673007489589,43.52098444122735,4.647100217959978,6.551031371764361,1109347.0,2025-07-31 16:52:00,219.4,219.39,219.4,219.39,219.4,600.0,219.43500867040075,219.53240484664107,219.60923544652724,220.26054085885582,0.1218657648600067,0.24104337345940283,0.23445301532628043,0.22621124935526063,45.315381590109475,14.16076687748295,9.087609873670557,1109947.0
put,3,-0.20000000000001705,0.09115770282589655,2025-07-31 16:52:00,219.4,219.39,219.4,219.39,219.4,600.0,219.43500867040075,219.53240484664107,219.60923544652724,220.26054085885582,0.1218657648600067,0.24104337345940283,0.23445301532628043,0.22621124935526063,45.315381590109475,14.16076687748295,9.087609873670557,1109947.0,2025-07-31 16:57:00,219.2,219.27,219.27,219.2,219.2,3665.0,219.3596844392452,219.4689218057565,219.57325207535928,220.26041300473452,1.0413410995880097,1.905969154762485,1.9633476187184626,0.19480179112008417,40.219443125611136,7.024084042165176,9.716709189919415,1105732.0
call,1,0.060000000000002274,0.027372262773723666,2025-07-31 16:57:00,219.2,219.27,219.27,219.2,219.2,3665.0,219.3596844392452,219.4689218057565,219.57325207535928,220.26041300473452,1.0413410995880097,1.905969154762485,1.9633476187184626,0.19480179112008417,40.219443125611136,7.024084042165176,9.716709189919415,1105732.0,2025-07-31 16:58:00,219.26,219.25,219.26,219.25,219.26,661.0,219.3397475513962,219.44902449092257,219.56096768024716,220.26039333327972,0.20354431938905912,0.4037239983247243,0.3967657080310012,0.18517309175436406,42.403949426923916,14.788355597353346,11.407257992397392,1106393.0
put,1,-0.2481999999999971,0.11319894189546525,2025-07-31 16:58:00,219.26,219.25,219.26,219.25,219.26,661.0,219.3397475513962,219.44902449092257,219.56096768024716,220.26039333327972,0.20354431938905912,0.4037239983247243,0.3967657080310012,0.18517309175436406,42.403949426923916,14.788355597353346,11.407257992397392,1106393.0,2025-07-31 17:00:00,219.0118,219.19,219.2,219.0118,219.0118,1010.0,219.27415804111695,219.40738406321566,219.53943169278648,220.26035782310288,0.5002600361574085,0.8586682989866014,0.8536413579377377,0.18967501377190926,36.46740860144648,9.858903731568898,10.89113990545456,1105383.0
call,2,0.18819999999999482,0.08593144296334482,2025-07-31 17:00:00,219.0118,219.19,219.2,219.0118,219.0118,1010.0,219.27415804111695,219.40738406321566,219.53943169278648,220.26035782310288,0.5002600361574085,0.8586682989866014,0.8536413579377377,0.18967501377190926,36.46740860144648,9.858903731568898,10.89113990545456,1105383.0,2025-07-31 17:02:00,219.2,219.39,219.39,219.2,219.2,103073.0,219.24586114631487,219.36890169347134,219.51295482290672,220.25731080748022,14.387431777892546,2.842544795409019,3.0162171455117077,0.18965141493598245,43.00932450416758,39.92462739558335,24.19905808987122,1208756.0
put,1,-0.13999999999998636,0.0638686131386799,2025-07-31 17:02:00,219.2,219.39,219.39,219.2,219.2,103073.0,219.24586114631487,219.36890169347134,219.51295482290672,220.25731080748022,14.387431777892546,2.842544795409019,3.0162171455117077,0.18965141493598245,43.00932450416758,39.92462739558335,24.19905808987122,1208756.0,2025-07-31 17:06:00,219.06,219.06,219.06,219.06,219.06,200.0,219.20868891705192,219.33948248456932,219.4951918886751,220.25730372959734,0.02790334282046989,0.03632212536322125,0.03507040058190887,0.186104885297697,39.51342181756624,36.75453002691284,28.384215402218427,1208556.0
call,1,0.28000000000000114,0.12781886241212506,2025-07-31 17:06:00,219.06,219.06,219.06,219.06,219.06,200.0,219.20868891705192,219.33948248456932,219.4951918886751,220.25730372959734,0.02790334282046989,0.03632212536322125,0.03507040058190887,0.186104885297697,39.51342181756624,36.75453002691284,28.384215402218427,1208556.0,2025-07-31 17:13:00,219.34,219.34,219.34,219.34,219.34,291.0,219.23495113364154,219.3395317717532,219.48910593225645,220.25729583974478,0.04059709821428571,0.05381850126570573,0.05062513047714041,0.19281167920500444,48.525121715296834,57.83635335127523,38.201594718570696,1208847.0
put,3,-0.3400000000000034,0.15501048600346648,2025-07-31 17:13:00,219.34,219.34,219.34,219.34,219.34,291.0,219.23495113364154,219.3395317717532,219.48910593225645,220.25729583974478,0.04059709821428571,0.05381850126570573,0.05062513047714041,0.19281167920500444,48.525121715296834,57.83635335127523,38.201594718570696,1208847.0,2025-07-31 17:23:00,219.0,219.25,219.25,218.81,219.0,31310.0,219.18717498042452,219.28983354091946,219.45111551231457,220.25614406877082,3.6382651134415944,8.203084063178382,18.396004700352528,0.19404783499030367,39.89706298155019,54.671078178383674,54.38536055628064,1177279.0
call,3,0.28000000000000114,0.12785388127853933,2025-07-31 17:24:00,219.0,219.0,219.0,219.0,219.0,2347.0,219.14973998433965,219.26223034654618,219.4334247079101,220.25605701649124,0.28823894234607095,2.8188806149411483,3.1173016427822438,0.1801872753481391,39.8970629815502,45.92860395452764,51.56644168902964,1177279.0,2025-07-31 17:29:00,219.28,219.28,219.28,219.28,219.28,112.0,219.18194687198192,219.24841571611708,219.40765861893928,220.25603232355166,0.014990497095591188,0.0857553038762163,0.08247686741587423,0.16262443292269016,49.44550296724076,76.29737272357248,62.57759347969512,1178066.0
put,1,-0.14000000000001478,0.0638453119299593,2025-07-31 17:29:00,219.28,219.28,219.28,219.28,219.28,112.0,219.18194687198192,219.24841571611708,219.40765861893928,220.25603232355166,0.014990497095591188,0.0857553038762163,0.08247686741587423,0.16262443292269016,49.44550296724076,76.29737272357248,62.57759347969512,1178066.0,2025-07-31 17:32:00,219.14,219.3,219.3,219.14,219.14,1200.0,219.17355749758556,219.23809040982022,219.3971622025103,220.25599467106696,0.162387090226327,1.0481181515007145,1.05318588730911,0.1624369734282141,45.22990449813131,73.37077682054228,66.17532125997751,1176866.0
call,2,0.13000000000002387,0.05932280733778584,2025-07-31 17:32:00,219.14,219.3,219.3,219.14,219.14,1200.0,219.17355749758556,219.23809040982022,219.3971622025103,220.25599467106696,0.162387090226327,1.0481181515007145,1.05318588730911,0.1624369734282141,45.22990449813131,73.37077682054228,66.17532125997751,1176866.0,2025-07-31 17:39:00,219.27,219.12,219.27,219.04,219.27,20314.0,219.2034767984548,219.24129396359433,219.38625392088704,220.25534302967588,2.432260922664304,13.444545074543681,43.561115082201574,0.1637849413743297,49.60290646155507,86.71841774698298,76.11242128020086,1197652.0
put,1,-0.35000000000002274,0.15962055912802606,2025-07-31 17:39:00,219.27,219.12,219.27,219.04,219.27,20314.0,219.2034767984548,219.24129396359433,219.38625392088704,220.25534302967588,2.432260922664304,13.444545074543681,43.561115082201574,0.1637849413743297,49.60290646155507,86.71841774698298,76.11242128020086,1197652.0,2025-07-31 17:40:00,218.92,219.11,219.11,218.92,218.92,2617.0,219.14678143876384,219.21069453849012,219.3679694534013,220.2552448105012,0.30960338351424094,3.001835283321863,3.502676864244742,0.17708601699045062,39.843092663465605,58.90143503912008,70.37542586650727,1195035.0
call,1,0.2600000000000193,0.11876484560570955,2025-07-31 17:40:00,218.92,219.11,219.11,218.92,218.92,2617.0,219.14678143876384,219.21069453849012,219.3679694534013,220.2552448105012,0.30960338351424094,3.001835283321863,3.502676864244742,0.17708601699045062,39.843092663465605,58.90143503912008,70.37542586650727,1195035.0,2025-07-31 17:41:00,219.18,218.99,219.18,218.99,219.18,18010.0,219.1534251510111,219.20777124911012,219.36059810228753,220.25464009935763,1.927594787680946,9.24775353016688,17.96245233206219,0.18300844434827696,48.02441950658528,67.38599936946319,69.37895036749258,1213045.0
put,2,-0.18000000000000682,0.08212428141254074,2025-07-31 17:41:00,219.18,218.99,219.18,218.99,219.18,18010.0,219.1534251510111,219.20777124911012,219.36059810228753,220.25464009935763,1.927594787680946,9.24775353016688,17.96245233206219,0.18300844434827696,48.02441950658528,67.38599936946319,69.37895036749258,1213045.0,2025-07-31 17:50:00,219.0,219.02,219.02,219.0,219.0,575.0,219.11419209664714,219.1786970996117,219.3366382328306,220.25418303152827,0.05869053755428875,0.4779220779220779,0.46184738955823296,0.17555319946356468,43.43234113770081,56.12083220823846,64.162778475817,1199952.0
call,3,0.19999999999998863,0.09132420091323681,2025-07-31 17:50:00,219.0,219.02,219.02,219.0,219.0,575.0,219.11419209664714,219.1786970996117,219.3366382328306,220.25418303152827,0.05869053755428875,0.4779220779220779,0.46184738955823296,0.17555319946356468,43.43234113770081,56.12083220823846,64.162778475817,1199952.0,2025-07-31 17:53:00,219.2,219.02,219.2,219.02,219.2,2964.0,219.10294635348336,219.15389951476482,219.30752524635542,220.25407532938002,0.30057803468208094,2.107667210440457,2.264432029795158,0.15469401575125707,50.18758090370272,65.64812009891153,59.19250010538078,1203200.0
put,3,-0.28000000000000114,0.12773722627737277,2025-07-31 17:53:00,219.2,219.02,219.2,219.02,219.2,2964.0,219.10294635348336,219.15389951476482,219.30752524635542,220.25407532938002,0.30057803468208094,2.107667210440457,2.264432029795158,0.15469401575125707,50.18758090370272,65.64812009891153,59.19250010538078,1203200.0,2025-07-31 17:58:00,218.92,219.02,219.02,218.92,218.92,1400.0,219.0479085329835,219.11284707610105,219.27254915310453,220.25398546019193,0.2914662835966939,2.1676859952001237,2.3096292437266652,0.14227869992912262,42.020148066556466,46.30713524097204,55.36567370690179,1200790.0
call,3,0.5400000000000205,0.24666544856569547,2025-07-31 17:58:00,218.92,219.02,219.02,218.92,218.92,1400.0,219.0479085329835,219.11284707610105,219.27254915310453,220.25398546019193,0.2914662835966939,2.1676859952001237,2.3096292437266652,0.14227869992912262,42.020148066556466,46.30713524097204,55.36567370690179,1200790.0,2025-07-31 18:01:00,219.46,219.33,219.46,219.33,219.46,6791.0,219.17732916888758,219.16013152953,219.2740823311818,220.2528157154765,1.30725622491506,5.490754023108422,6.457369255150554,0.1539964663791112,58.45211738450041,76.67532543901955,63.450339870694144,1240189.0
put,1,-0.12000000000000455,0.05467966827668119,2025-07-31 18:01:00,219.46,219.33,219.46,219.33,219.46,6791.0,219.17732916888758,219.16013152953,219.2740823311818,220.2528157154765,1.30725622491506,5.490754023108422,6.457369255150554,0.1539964663791112,58.45211738450041,76.67532543901955,63.450339870694144,1240189.0,2025-07-31 18:02:00,219.34,219.41,219.71,219.34,219.34,4422.0,219.20986333511007,219.17726186005095,219.2766673378021,220.25271295361546,0.8345600724719737,2.84146404153601,3.0776012063565714,0.16942529020917502,54.4763241572706,77.3285949026107,68.076424881333,1235767.0
call,4,0.3599999999999852,0.16412874988601495,2025-07-31 18:02:00,219.34,219.41,219.71,219.34,219.34,4422.0,219.20986333511007,219.17726186005095,219.2766673378021,220.25271295361546,0.8345600724719737,2.84146404153601,3.0776012063565714,0.16942529020917502,54.4763241572706,77.3285949026107,68.076424881333,1235767.0,2025-07-31 18:06:00,219.7,219.64,219.7,219.59,219.7,5821.0,219.43600802206112,219.31026939836642,219.3206634519254,220.25243238512647,0.9846408877160933,4.554603375684638,5.539061756589589,0.15559547359600664,63.4494962385427,94.40600262660462,86.23544545400773,1243919.0
put,7,-0.339999999999975,0.1547564861174215,2025-07-31 18:06:00,219.7,219.64,219.7,219.59,219.7,5821.0,219.43600802206112,219.31026939836642,219.3206634519254,220.25243238512647,0.9846408877160933,4.554603375684638,5.539061756589589,0.15559547359600664,63.4494962385427,94.40600262660462,86.23544545400773,1243919.0,2025-07-31 18:14:00,219.36,219.38,219.38,219.36,219.36,10000.0,219.4290462135482,219.37892864023073,219.35397540544875,220.25194855248472,2.395553852050594,5.364532774740714,6.862005077883758,0.11451237016143463,50.16024585353103,34.4325448922683,55.35052926823605,1226309.0
call,2,0.1799999999999784,0.08205689277898359,2025-07-31 18:14:00,219.36,219.38,219.38,219.36,219.36,10000.0,219.4290462135482,219.37892864023073,219.35397540544875,220.25194855248472,2.395553852050594,5.364532774740714,6.862005077883758,0.11451237016143463,50.16024585353103,34.4325448922683,55.35052926823605,1226309.0,2025-07-31 18:16:00,219.54,219.53,219.54,219.53,219.54,800.0,219.46418957667083,219.40556290050634,219.367149153588,220.25183909717842,0.1879368062488988,0.5200638260150109,0.5084437988015253,0.11082954365960292,57.0201208632184,42.18410509365281,46.98744653604345,1231104.0
put,2,-0.20999999999997954,0.09565455042360368,2025-07-31 18:16:00,219.54,219.53,219.54,219.53,219.54,800.0,219.46418957667083,219.40556290050634,219.367149153588,220.25183909717842,0.1879368062488988,0.5200638260150109,0.5084437988015253,0.11082954365960292,57.0201208632184,42.18410509365281,46.98744653604345,1231104.0,2025-07-31 18:19:00,219.33,219.33,219.33,219.33,219.33,139.0,219.43988132906938,219.40478051492693,219.36994429748742,220.251830586918,0.0329099238810034,0.2550212437234453,0.24488597435646473,0.11025608611465616,47.75640105957411,25.46033971049336,37.856869378570444,1230756.0
call,2,0.06999999999999318,0.03191537865316791,2025-07-31 18:19:00,219.33,219.33,219.33,219.33,219.33,139.0,219.43988132906938,219.40478051492693,219.36994429748742,220.251830586918,0.0329099238810034,0.2550212437234453,0.24488597435646473,0.11025608611465616,47.75640105957411,25.46033971049336,37.856869378570444,1230756.0,2025-07-31 18:21:00,219.4,219.38,219.4,219.38,219.4,908.0,219.4191240506044,219.4004665893166,219.3707482730747,220.25177355408186,0.2283931985109166,0.6335396189782794,0.6231594709258798,0.10389427833355334,50.813461476243944,19.649775512894482,27.760648978820342,1232995.0
