ticker,strat_combo,ftfc_direction,vix_tercile,n,mean_1d_bps,std_1d_bps,hit_1d_pct,mean_5d_bps,hit_5d_pct,mean_20d_bps,hit_20d_pct,base_1d,base_5d,base_20d,lift_1d_pp,lift_5d_pp,lift_20d_pp,p_1d,p_5d,p_20d,reject_1d,p_adj_1d,reject_5d,p_adj_5d,reject_20d,p_adj_20d
AAOI,clean_2d_bear,,LOW,15,61.28,443.81,53.33,-147.66,53.33,-199.24,33.33,48.39463109629012,50.0977282200917,48.51934139224677,4.935368903709879,3.232271779908295,-15.189341392246774,0.7020985135585209,0.80230031986398,0.23916455419060068,False,0.9946646092508726,False,0.9909856509397822,False,0.7553684763137298
AAOI,clean_2d_bear,,MID,18,-186.35,667.26,27.78,3.22,50.0,100.27,52.94,48.39463109629012,50.0977282200917,48.51934139224677,-20.61463109629012,-0.09772822009170312,4.420658607753225,0.08009902982772399,0.9933835939368953,0.7074597478439872,False,0.9451574040942784,False,0.9979758368696187,False,0.9539279788583589
AAOI,clean_2u_bull,,HIGH,10,13.97,668.8,50.0,-123.43,60.0,8.87,40.0,48.39463109629012,50.0977282200917,48.51934139224677,1.6053689037098806,9.902271779908297,-8.519341392246773,0.919086229804734,0.5311340217998588,0.5898545163562943,False,0.9946646092508726,False,0.9604396115178934,False,0.933563768642374
AAOI,clean_2u_bull,,LOW,19,16.77,518.14,42.11,156.12,42.11,1473.76,47.37,48.39463109629012,50.0977282200917,48.51934139224677,-6.28463109629012,-7.987728220091704,-1.1493413922467752,0.5835792599546179,0.48620632911292216,0.9201528203702753,False,0.9933357089788957,False,0.9431794364715026,False,0.9824789935556424
AAOI,clean_2u_bull,,MID,12,21.93,548.71,50.0,-45.99,41.67,557.47,58.33,48.39463109629012,50.0977282200917,48.51934139224677,1.6053689037098806,-8.427728220091701,9.810658607753226,0.9113938437922446,0.5592934777048999,0.496504086177066,False,0.9946646092508726,False,0.9604396115178934,False,0.9029530383001475
AAOI,f2u_bear_reversal,,LOW,11,16.17,519.55,36.36,173.14,63.64,660.15,54.55,48.39463109629012,50.0977282200917,48.51934139224677,-12.03463109629012,13.542271779908297,6.0306586077532245,0.4244650214450427,0.36902861623058136,0.6890061561529488,False,0.9774727038799522,False,0.930386891879289,False,0.9500585904784054
AAOI,,,HIGH,177,-15.92,587.06,48.02,175.34,49.15,813.09,48.59,48.39463109629012,50.0977282200917,48.51934139224677,-0.37463109629011626,-0.9477282200917045,0.07065860775323074,0.9205552912191459,0.8009061412603766,0.9849932493172089,False,0.9946646092508726,False,0.9909856509397822,False,0.9968861512776411
AAOI,,,LOW,187,-0.37,556.36,47.59,19.71,47.06,375.52,44.39,48.39463109629012,50.0977282200917,48.51934139224677,-0.804631096290116,-3.037728220091701,-4.129341392246772,0.8257334543265951,0.4060822382594067,0.2585380023042403,False,0.9946646092508726,False,0.9342576321800684,False,0.7682669575108863
AAOI,,,MID,132,55.48,847.39,43.94,258.01,48.48,1074.67,49.61,48.39463109629012,50.0977282200917,48.51934139224677,-4.454631096290122,-1.6177282200917062,1.0906586077532268,0.30577656405553233,0.7100966009967398,0.8020273283333768,False,0.9735947665849756,False,0.985446383623888,False,0.966134039899385
AAPL,11_inside_compression,,LOW,10,30.95,56.22,70.0,48.85,70.0,209.31,80.0,53.68711440677967,58.282521186440675,64.55569915254236,16.31288559322033,11.717478813559325,15.44430084745764,0.30088651210778994,0.45237574360354404,0.30725220078268567,False,0.9735947665849756,False,0.9431794364715026,False,0.8013785971745686
